Ticket_NO,Passenger_ID,Train_No,Ticket_Price
8568,2629,2,197
8569,7451,14,163
8570,1110,10,290
8571,5204,20,284
8572,8410,5,212
8573,3682,9,50
8574,7878,11,94
8575,3107,6,81
8576,926,2,109
8577,6013,7,202
8578,4523,1,289
8579,571,16,175
8580,1757,7,210
8581,9253,4,53
8582,1505,18,171
8583,1249,8,270
8584,1879,9,270
8585,6129,8,198
8586,4807,8,84
8587,8469,12,113
8588,5909,10,63
8589,9084,1,198
8590,9344,11,223
8591,4855,10,138
8592,7336,6,161
8593,3886,17,263
8594,6116,5,76
8595,8224,17,86
8596,298,4,129
8597,8289,19,296
8598,295,11,270
8599,4943,2,257
8600,7279,9,195
8601,1936,18,276
8602,2950,16,116
8603,1537,14,125
8604,1631,2,186
8605,3380,15,73
8606,8983,15,227
8607,6839,13,79
8608,5849,15,225
8609,2930,15,266
8610,3388,18,213
8611,6202,7,162
8612,3380,13,130
8613,2349,12,114
8614,1734,3,78
8615,2578,12,71
8616,701,17,118
8617,4772,19,51
8618,1796,11,157
8619,3957,3,108
8620,8559,6,257
8621,9080,12,218
8622,639,15,253
8623,5761,17,61
8624,4934,17,236
8625,802,19,135
8626,3526,15,74
8627,2847,17,143
8628,3446,5,272
8629,5007,7,230
8630,7168,9,105
8631,188,10,219
8632,8696,4,219
8633,563,14,160
8634,837,20,232
8635,4600,11,114
8636,8456,3,68
8637,9048,3,204
8638,9654,20,50
8639,1629,15,115
8640,2866,14,263
8641,5862,18,181
8642,3877,14,52
8643,6277,4,51
8644,7980,12,294
8645,6812,1,191
8646,7242,4,296
8647,9576,15,94
8648,1324,20,236
8649,4703,8,273
8650,9233,3,254
8651,5966,19,194
8652,570,15,250
8653,5632,19,144
8654,4556,4,84
8655,7725,5,114
8656,8028,6,176
8657,3923,14,105
8658,1765,13,207
8659,4856,8,124
8660,5505,2,114
8661,5480,19,76
8662,8869,10,176
8663,8539,18,124
8664,109,18,129
8665,4191,9,288
8666,6078,19,148
8667,2349,17,183
8668,1045,15,254
8669,5712,12,105
8670,9324,12,121
8671,6537,1,65
8672,7531,9,80
8673,2877,13,175
8674,8960,13,185
8675,3301,20,144
8676,3457,17,92
8677,6915,16,170
8678,4275,9,200
8679,1667,8,279
8680,1772,14,197
8681,6097,1,135
8682,1074,19,291
8683,4737,2,290
8684,9391,5,117
8685,3077,14,166
8686,8561,10,215
8687,4005,13,140
8688,1595,10,65
8689,9903,13,289
8690,7329,5,133
8691,6411,7,108
8692,4115,2,196
8693,538,2,94
8694,9296,2,250
8695,9619,2,299
8696,7895,16,172
8697,5,14,72
8698,266,19,280
8699,6674,13,229
8700,7571,4,279
8701,6372,1,167
8702,3875,10,89
8703,3077,11,88
8704,4883,16,109
8705,3533,2,259
8706,4364,20,114
8707,8562,12,61
8708,5145,2,87
8709,3716,10,176
8710,9074,7,83
8711,7263,4,119
8712,1630,16,77
8713,5464,10,247
8714,9143,11,116
8715,1554,12,206
8716,6839,16,270
8717,6042,8,240
8718,4311,17,69
8719,8025,18,259
8720,7007,1,219
8721,4806,7,226
8722,7560,19,296
8723,8863,15,107
8724,2356,18,79
8725,2170,7,118
8726,1487,19,189
8727,9536,12,83
8728,121,20,283
8729,4128,14,196
8730,1865,8,136
8731,2884,20,157
8732,5213,7,203
8733,8509,8,65
8734,8254,1,65
8735,7805,9,185
8736,3364,8,207
8737,5175,20,75
8738,7289,4,225
8739,8225,1,265
8740,4978,9,75
8741,4373,17,129
8742,2501,2,258
8743,3716,4,251
8744,6680,1,111
8745,7336,20,231
8746,3948,8,101
8747,2627,14,281
8748,4260,10,152
8749,4197,7,209
8750,4610,9,81
8751,2271,14,213
8752,5884,17,117
8753,4192,14,158
8754,9034,6,219
8755,1020,2,70
8756,7045,5,195
8757,9155,15,101
8758,7081,17,264
8759,3288,20,111
8760,573,2,295
8761,7831,15,218
8762,6207,4,114
8763,866,14,188
8764,3046,4,102
8765,4212,14,266
8766,4235,10,283
8767,1663,13,201
8768,9285,19,129
8769,3384,2,88
8770,6787,19,212
8771,5129,12,176
8772,8011,15,159
8773,3522,9,81
8774,4265,14,283
8775,7566,15,77
8776,8300,4,146
8777,978,2,244
8778,1877,16,135
8779,8915,8,201
8780,8055,7,62
8781,9353,7,61
8782,5620,11,78
8783,4074,3,257
8784,970,3,132
8785,5448,3,251
8786,357,11,241
8787,2156,16,282
8788,8447,13,190
8789,8956,2,290
8790,9703,18,110
8791,3838,10,176
8792,3476,14,256
8793,7312,16,235
8794,8732,11,118
8795,5892,6,249
8796,9137,11,213
8797,2353,6,238
8798,6682,4,53
8799,9465,8,142
8800,7466,19,125
8801,8982,19,136
8802,9151,18,256
8803,9563,15,281
8804,8155,10,136
8805,6914,13,60
8806,6151,8,180
8807,9440,4,132
8808,2820,9,192
8809,573,14,267
8810,8344,17,296
8811,1371,9,111
8812,9741,16,268
8813,605,3,83
8814,9121,18,282
8815,6832,1,171
8816,1561,1,184
8817,8635,18,77
8818,6852,1,210
8819,589,11,137
8820,3332,17,84
8821,4506,10,123
8822,7037,2,230
8823,5405,14,162
8824,1484,6,243
8825,6008,10,284
8826,1768,15,51
8827,46,7,168
8828,3079,2,96
8829,3874,8,220
8830,5357,8,142
8831,2563,18,262
8832,3024,13,92
8833,5487,15,88
8834,294,14,264
8835,1980,2,184
8836,4869,5,50
8837,969,18,113
8838,6255,7,129
8839,5239,6,99
8840,1501,11,161
8841,1062,8,117
8842,5609,20,164
8843,9824,20,282
8844,2180,11,154
8845,8144,20,159
8846,3638,14,262
8847,3447,9,66
8848,9902,8,268
8849,7395,5,129
8850,3455,17,178
8851,4688,6,269
8852,5979,4,124
8853,9060,9,147
8854,2030,12,212
8855,6649,20,140
8856,9400,8,184
8857,2560,4,89
8858,8216,6,89
8859,5062,1,156
8860,120,19,227
8861,7121,5,107
8862,5031,16,209
8863,3576,14,93
8864,8917,18,76
8865,3016,16,151
8866,7083,18,77
8867,6055,20,196
8868,8896,4,193
8869,6060,7,110
8870,2941,12,196
8871,517,10,81
8872,4750,12,104
8873,1002,15,242
8874,5458,2,243
8875,9130,15,261
8876,5951,14,213
8877,2116,16,117
8878,1937,10,236
8879,5938,2,191
8880,5289,20,196
8881,6261,6,132
8882,7716,18,212
8883,753,3,118
8884,6326,2,182
8885,8835,8,179
8886,7406,7,171
8887,307,2,251
8888,180,9,143
8889,4402,7,69
8890,8952,12,80
8891,6845,5,219
8892,6217,16,274
8893,9578,19,54
8894,3014,17,88
8895,3463,10,169
8896,6031,17,222
8897,2471,9,60
8898,658,18,120
8899,8384,3,290
8900,7802,17,173
8901,3508,6,103
8902,2774,11,50
8903,2682,13,111
8904,7914,8,260
8905,5451,14,197
8906,9527,3,225
8907,7955,15,164
8908,1922,5,78
8909,524,8,78
8910,8194,4,66
8911,1638,11,220
8912,7187,16,61
8913,4984,11,254
8914,5164,18,299
8915,1547,9,268
8916,5977,18,151
8917,2463,15,122
8918,106,11,66
8919,3652,17,119
8920,1747,11,256
8921,6907,16,190
8922,9366,13,206
8923,3921,18,271
8924,602,1,230
8925,4952,10,190
8926,6568,16,194
8927,4427,1,254
8928,1060,19,122
8929,462,5,254
8930,9564,13,225
8931,9781,16,181
8932,3768,19,131
8933,4969,15,160
8934,1941,1,155
8935,7249,10,285
8936,3204,13,77
8937,2166,5,146
8938,27,20,139
8939,536,2,231
8940,6847,17,252
8941,6409,16,231
8942,3505,15,153
8943,1060,9,150
8944,7877,12,169
8945,1273,13,294
8946,7906,19,120
8947,5090,4,118
8948,3558,20,249
8949,6625,11,249
8950,190,3,93
8951,3717,10,181
8952,4354,16,211
8953,9346,10,232
8954,4016,13,121
8955,3035,14,193
8956,7165,1,146
8957,6466,13,276
8958,5411,16,174
8959,30,18,188
8960,622,17,197
8961,3060,7,273
8962,1649,15,95
8963,6001,16,188
8964,483,11,228
8965,2368,4,159
8966,7316,6,139
8967,5092,20,70
8968,1196,15,282
8969,5732,1,78
8970,8578,20,171
8971,4653,8,156
8972,2262,3,87
8973,330,15,68
8974,6340,3,256
8975,1088,20,61
8976,9997,6,73
8977,6578,10,234
8978,7832,8,182
8979,3197,19,151
8980,8008,20,184
8981,337,16,80
8982,9083,1,209
8983,4429,6,201
8984,6644,2,207
8985,3549,5,226
8986,26,5,242
8987,7330,12,221
8988,3266,10,202
8989,1487,20,146
8990,6159,11,276
8991,3201,15,89
8992,2385,18,291
8993,6524,5,193
8994,5502,2,285
8995,6805,6,146
8996,909,7,165
8997,6781,14,91
8998,1298,3,281
8999,995,1,162
9000,1621,1,192
9001,5339,9,148
9002,5034,20,289
9003,9492,18,193
9004,3757,2,210
9005,9498,8,267
9006,4476,14,67
9007,2081,8,229
9008,1099,5,228
9009,571,6,263
9010,6868,5,259
9011,1052,8,61
9012,7751,19,192
9013,4294,15,60
9014,1130,10,93
9015,8839,18,121
9016,3437,15,125
9017,1929,15,270
9018,7042,14,270
9019,1037,2,97
9020,8448,19,147
9021,6108,2,126
9022,7868,10,249
9023,8790,13,164
9024,957,20,59
9025,1938,19,110
9026,9660,3,215
9027,1370,16,119
9028,8557,16,142
9029,6535,2,294
9030,5172,10,135
9031,9482,1,67
9032,6924,6,231
9033,301,16,176
9034,2124,20,221
9035,3852,2,55
9036,451,16,155
9037,480,20,99
9038,9375,15,228
9039,6825,14,205
9040,1605,6,139
9041,7254,12,90
9042,9255,8,154
9043,323,6,262
9044,2324,20,240
9045,7047,17,189
9046,7939,15,245
9047,6641,12,168
9048,9400,13,234
9049,8800,10,267
9050,4787,2,151
9051,4061,16,115
9052,2477,12,284
9053,3815,13,249
9054,6075,7,64
9055,4877,4,195
9056,6270,6,178
9057,9504,17,68
9058,5043,9,163
9059,521,17,275
9060,2024,16,266
9061,3873,6,122
9062,7885,19,55
9063,866,12,182
9064,5870,14,221
9065,1155,10,275
9066,6559,3,114
9067,6213,10,243
9068,4446,4,96
9069,5378,9,202
9070,1154,5,275
9071,7845,11,98
9072,4747,11,175
9073,4538,18,63
9074,7298,20,153
9075,1890,4,188
9076,545,3,143
9077,8483,5,210
9078,1294,16,65
9079,2681,3,62
9080,7360,1,102
9081,7789,2,135
9082,129,7,246
9083,4356,5,262
9084,8197,10,265
9085,7179,1,196
9086,9717,19,72
9087,1230,14,191
9088,3820,11,202
9089,2946,20,264
9090,4329,13,181
9091,9336,3,189
9092,5987,8,210
9093,4081,10,166
9094,1850,14,121
9095,9980,5,173
9096,2480,14,220
9097,6269,10,133
9098,7349,7,154
9099,8130,8,107
9100,5761,15,145
9101,4082,3,177
9102,9147,18,112
9103,4038,1,262
9104,5349,17,281
9105,7531,20,84
9106,1001,1,195
9107,9491,2,153
9108,5665,4,76
9109,8869,17,170
9110,8736,2,297
9111,8883,16,118
9112,2260,4,136
9113,309,9,176
9114,786,2,148
9115,7294,1,284
9116,6393,6,235
9117,8147,8,87
9118,3657,1,111
9119,8153,12,181
9120,9579,4,70
9121,6539,20,248
9122,8204,3,271
9123,4408,3,287
9124,8986,9,129
9125,1041,5,265
9126,6029,7,96
9127,9845,7,94
9128,6101,17,187
9129,7496,6,164
9130,7222,6,202
9131,950,11,271
9132,5083,9,140
9133,5390,5,102
9134,4548,13,204
9135,6374,18,245
9136,3379,15,222
9137,5759,5,147
9138,2070,20,108
9139,6665,17,87
9140,9796,8,263
9141,3216,8,209
9142,9463,2,211
9143,7873,9,300
9144,7163,7,298
9145,9801,14,77
9146,843,15,267
9147,9910,10,202
9148,9370,2,250
9149,291,5,187
9150,482,13,279
9151,4622,4,62
9152,3783,6,287
9153,1830,5,204
9154,6834,5,50
9155,5083,11,259
9156,1659,10,220
9157,435,2,297
9158,7661,3,224
9159,7219,13,113
9160,60,6,182
9161,1795,14,171
9162,1050,18,168
9163,1176,7,294
9164,3599,20,146
9165,4205,18,161
9166,5078,18,91
9167,796,16,161
9168,4343,3,271
9169,670,8,53
9170,520,12,140
9171,528,5,96
9172,426,13,137
9173,9931,4,290
9174,9377,9,174
9175,5716,19,112
9176,3119,16,204
9177,8748,12,264
9178,9944,9,186
9179,6187,17,116
9180,110,9,219
9181,216,5,50
9182,1021,20,107
9183,847,9,67
9184,8956,7,52
9185,7900,1,156
9186,9324,11,102
9187,1907,9,256
9188,2965,5,50
9189,2983,3,258
9190,3622,20,90
9191,6794,12,174
9192,7849,12,287
9193,2384,5,300
9194,4180,11,252
9195,3874,14,84
9196,9977,20,203
9197,2812,8,61
9198,6602,5,74
9199,8431,9,94
9200,3763,14,139
9201,7986,18,295
9202,5762,6,150
9203,5765,13,237
9204,9013,15,111
9205,4002,8,81
9206,1039,14,122
9207,34,14,179
9208,4647,2,104
9209,6212,17,254
9210,1598,17,296
9211,5011,2,147
9212,6036,6,66
9213,7809,19,177
9214,2847,4,223
9215,7713,14,171
9216,6498,10,233
9217,2183,13,155
9218,8374,17,300
9219,5234,3,280
9220,7383,15,263
9221,9780,8,109
9222,6315,14,109
9223,4257,1,251
9224,2677,1,290
9225,9685,5,107
9226,4226,6,94
9227,6959,15,61
9228,3482,12,241
9229,3562,9,225
9230,14,20,213
9231,3132,6,284
9232,46,19,210
9233,6396,6,109
9234,1631,13,224
9235,1345,18,52
9236,426,20,232
9237,1493,18,235
9238,8014,17,164
9239,8839,15,235
9240,4741,7,273
9241,4296,16,146
9242,2641,15,96
9243,8105,18,73
9244,1945,20,230
9245,4163,9,272
9246,8065,13,195
9247,2641,10,71
9248,3082,1,159
9249,7251,12,53
9250,7982,16,182
9251,6974,11,171
9252,8223,19,55
9253,996,13,248
9254,6257,19,289
9255,7538,7,187
9256,210,20,169
9257,3699,7,159
9258,1708,3,199
9259,9656,10,298
9260,4277,14,255
9261,6760,10,63
9262,1485,17,133
9263,9253,4,175
9264,5619,14,217
9265,4596,17,52
9266,7046,9,196
9267,5317,5,159
9268,2502,9,213
9269,8534,16,54
9270,3923,4,244
9271,4633,13,187
9272,6878,14,266
9273,4066,10,205
9274,5258,10,249
9275,4681,5,221
9276,8924,5,262
9277,3066,17,283
9278,336,3,279
9279,8746,5,148
9280,1366,16,155
9281,9469,9,256
9282,7639,16,207
9283,6326,1,186
9284,3686,18,57
9285,2856,17,90
9286,6945,6,270
9287,466,9,65
9288,2613,10,142
9289,6174,4,61
9290,5780,5,211
9291,7303,10,273
9292,6167,19,223
9293,6402,11,204
9294,3013,4,277
9295,3003,20,241
9296,8330,18,293
9297,3573,2,77
9298,7469,2,92
9299,9442,8,273
9300,867,18,231
9301,8733,1,168
9302,9066,10,298
9303,3116,3,68
9304,4417,15,125
9305,7472,9,146
9306,6,6,249
9307,271,4,181
9308,925,14,269
9309,202,14,123
9310,8834,12,59
9311,2154,17,171
9312,1150,19,88
9313,7929,1,247
9314,4915,12,149
9315,6530,12,174
9316,3337,8,253
9317,921,14,220
9318,4575,7,110
9319,9943,9,299
9320,5011,3,67
9321,824,15,193
9322,6981,11,281
9323,5718,9,293
9324,8092,5,82
9325,9739,4,100
9326,4078,1,69
9327,1756,13,245
9328,8301,17,75
9329,9661,15,270
9330,607,19,221
9331,570,9,124
9332,3150,13,246
9333,6489,18,223
9334,3283,7,268
9335,3049,12,198
9336,617,17,175
9337,3023,2,258
9338,2034,9,116
9339,6282,12,293
9340,9715,14,202
9341,9033,6,156
9342,4572,4,251
9343,7157,12,95
9344,3510,4,101
9345,9345,2,284
9346,6191,4,257
9347,5612,3,113
9348,493,18,98
9349,5841,18,260
9350,3169,2,190
9351,7935,19,185
9352,1755,1,209
9353,2450,14,244
9354,6084,3,67
9355,1924,20,276
9356,6264,20,132
9357,4513,5,267
9358,5685,15,78
9359,1110,2,53
9360,6886,5,257
9361,7290,5,99
9362,702,11,220
9363,2279,12,214
9364,5630,4,52
9365,1510,9,101
9366,3328,1,249
9367,4982,9,234
9368,6126,13,156
9369,9034,13,285
9370,6056,2,179
9371,8301,18,223
9372,7116,18,220
9373,2455,4,52
9374,458,3,232
9375,8696,19,244
9376,5297,16,281
9377,2033,4,154
9378,2362,19,195
9379,9672,17,184
9380,552,6,180
9381,4921,11,110
9382,6753,17,158
9383,5714,20,284
9384,6043,16,196
9385,7682,4,182
9386,8239,2,294
9387,2293,8,234
9388,9372,6,176
9389,6780,5,222
9390,6819,15,204
9391,7527,3,87
9392,2950,13,264
9393,10,20,299
9394,6847,20,130
9395,7027,10,253
9396,9258,16,165
9397,4037,13,257
9398,4871,1,127
9399,7148,9,201
9400,6339,8,160
9401,9974,5,86
9402,9094,14,237
9403,6519,9,234
9404,1128,9,136
9405,8875,13,299
9406,3553,17,299
9407,7218,20,132
9408,560,4,191
9409,5544,6,52
9410,5581,19,104
9411,5328,4,223
9412,1793,14,66
9413,2760,20,252
9414,3701,3,98
9415,2129,15,116
9416,1672,5,150
9417,2038,6,70
9418,7676,1,150
9419,2519,8,241
9420,5691,20,225
9421,3875,8,262
9422,2870,11,84
9423,6240,13,188
9424,1675,4,289
9425,8835,10,152
9426,9203,19,130
9427,2210,10,134
9428,6714,12,223
9429,1025,11,124
9430,9007,5,56
9431,6819,7,272
9432,5993,7,273
9433,8171,12,129
9434,7028,14,119
9435,4850,16,224
9436,6764,19,221
9437,2827,10,61
9438,4619,10,271
9439,9969,17,273
9440,1399,6,223
9441,4940,3,241
9442,9252,12,150
9443,6742,2,258
9444,7478,16,86
9445,3022,2,263
9446,9676,19,191
9447,4697,6,95
9448,8052,8,100
9449,2669,2,117
9450,669,5,248
9451,4718,14,195
9452,465,16,131
9453,3450,6,246
9454,5209,10,67
9455,8841,12,108
9456,4154,15,213
9457,1896,10,89
9458,1791,7,182
9459,1141,3,84
9460,4999,14,147
9461,7395,12,278
9462,8061,2,67
9463,8830,9,295
9464,1028,8,244
9465,3469,15,164
9466,619,17,112
9467,242,2,149
9468,9463,3,144
9469,6965,16,288
9470,9014,1,160
9471,6745,17,263
9472,7211,15,132
9473,5695,5,264
9474,8893,11,125
9475,3943,14,237
9476,428,17,283
9477,3784,6,117
9478,102,10,247
9479,7918,6,296
9480,6992,12,122
9481,5710,14,251
9482,7156,11,100
9483,4254,2,208
9484,3453,20,56
9485,7237,10,206
9486,7378,11,120
9487,5939,8,244
9488,1688,14,181
9489,5936,3,257
9490,40,18,68
9491,1035,11,135
9492,9569,11,241
9493,4526,13,259
9494,2409,16,259
9495,3543,6,168
9496,9291,1,167
9497,7625,9,87
9498,4864,13,141
9499,8378,11,261
9500,7693,18,267
9501,6260,4,98
9502,8546,19,192
9503,5095,7,248
9504,3544,19,278
9505,1661,20,175
9506,9867,13,255
9507,4247,13,265
9508,2327,20,257
9509,2912,5,126
9510,6041,19,287
9511,1657,12,95
9512,7216,9,144
9513,7202,20,155
9514,6912,19,202
9515,5205,14,239
9516,3483,19,112
9517,1445,1,149
9518,9164,14,222
9519,5797,4,153
9520,3368,20,146
9521,2963,3,272
9522,4301,13,260
9523,6130,16,257
9524,6637,17,113
9525,7497,8,282
9526,6712,18,66
9527,4154,6,188
9528,1705,8,50
9529,5182,10,107
9530,3265,10,181
9531,3990,17,54
9532,4290,7,197
9533,9988,20,152
9534,3873,16,208
9535,2260,12,209
9536,2905,14,55
9537,9368,6,89
9538,5508,12,141
9539,3396,1,84
9540,7711,19,208
9541,9471,11,245
9542,2412,8,144
9543,2224,8,298
9544,8270,3,152
9545,874,12,284
9546,3908,20,57
9547,4463,11,153
9548,5233,3,297
9549,4976,5,141
9550,2700,3,158
9551,1226,9,161
9552,2280,7,295
9553,4209,8,70
9554,2765,1,66
9555,3953,7,226
9556,9944,20,228
9557,8220,7,281
9558,7495,1,189
9559,4746,9,76
9560,3282,5,118
9561,3761,4,258
9562,2204,11,99
9563,9906,1,52
9564,5778,19,188
9565,4979,14,146
9566,5633,13,187
9567,9931,20,142
9568,1071,19,191
9569,7830,11,252
9570,1173,10,162
9571,8155,17,260
9572,1355,5,72
9573,6231,4,286
9574,9024,19,95
9575,6498,8,226
9576,6189,5,144
9577,6056,2,63
9578,5681,4,223
9579,3628,19,219
9580,8498,18,169
9581,6707,12,166
9582,4342,5,192
9583,3199,16,164
9584,4206,19,60
9585,385,4,108
9586,9954,1,73
9587,5800,14,130
9588,4752,10,79
9589,5770,8,172
9590,1657,11,79
9591,5648,4,287
9592,9997,14,272
9593,9776,6,134
9594,6464,14,148
9595,5451,13,249
9596,2403,20,217
9597,6601,10,78
9598,1298,9,138
9599,7074,20,208
9600,165,17,243
9601,719,16,86
9602,5578,1,121
9603,1453,17,297
9604,7329,11,278
9605,2087,2,110
9606,842,9,286
9607,7241,1,219
9608,3636,17,81
9609,1957,12,179
9610,9699,7,194
9611,7916,5,171
9612,7504,13,283
9613,2884,10,227
9614,4925,6,221
9615,2385,2,199
9616,1236,4,229
9617,9744,16,277
9618,1643,17,251
9619,7562,20,273
9620,6951,13,249
9621,2866,1,219
9622,4591,13,173
9623,549,13,198
9624,1342,18,59
9625,5666,7,170
9626,8302,17,277
9627,3149,11,82
9628,7834,7,198
9629,3134,5,218
9630,658,10,157
9631,9535,5,279
9632,2419,20,79
9633,7947,16,189
9634,1181,1,245
9635,8049,14,166
9636,6986,12,269
9637,7129,12,248
9638,1206,17,187
9639,1098,19,59
9640,4912,14,138
9641,6618,4,71
9642,8967,3,88
9643,9149,4,188
9644,7795,2,78
9645,8755,5,201
9646,3592,2,201
9647,7202,18,95
9648,5347,2,106
9649,2774,8,91
9650,6500,7,252
9651,9132,16,252
9652,254,13,231
9653,5141,1,237
9654,6398,7,227
9655,6317,15,117
9656,2216,13,281
9657,1747,8,291
9658,7443,1,138
9659,7326,2,167
9660,6877,19,274
9661,5204,16,241
9662,924,15,225
9663,7349,11,130
9664,911,19,213
9665,3085,2,90
9666,595,13,118
9667,9894,14,248
9668,5497,8,98
9669,1914,10,198
9670,4838,3,212
9671,6057,3,159
9672,161,18,110
9673,1519,3,268
9674,9238,10,299
9675,316,11,155
9676,117,7,274
9677,1129,11,284
9678,3047,10,189
9679,7576,2,144
9680,9132,17,95
9681,9737,10,267
9682,6613,8,298
9683,202,8,259
9684,1332,8,76
9685,3616,7,202
9686,5998,5,135
9687,8826,18,228
9688,3523,7,168
9689,8425,15,119
9690,6722,12,246
9691,7943,6,279
9692,4601,14,275
9693,4103,5,266
9694,4311,3,180
9695,3227,16,293
9696,2272,5,272
9697,5512,12,257
9698,3521,14,253
9699,6718,18,218
9700,5332,7,221
9701,1584,17,138
9702,5392,3,210
9703,6653,1,208
9704,3968,12,138
9705,1289,9,222
9706,7250,18,85
9707,9968,6,117
9708,2098,15,54
9709,2728,1,96
9710,9162,14,231
9711,3146,5,230
9712,5863,12,85
9713,4082,12,240
9714,1631,7,110
9715,2171,14,155
9716,7450,16,110
9717,3761,2,298
9718,2896,12,86
9719,8621,2,72
9720,4153,9,239
9721,5944,5,281
9722,8024,20,272
9723,8968,8,174
9724,7757,20,115
9725,627,4,130
9726,6405,9,189
9727,4165,4,237
9728,7758,14,201
9729,5932,13,182
9730,6490,16,279
9731,8513,4,139
9732,434,17,164
9733,1604,11,277
9734,3235,3,204
9735,9631,3,61
9736,1419,1,116
9737,8706,11,92
9738,3737,1,230
9739,6865,3,143
9740,5696,7,213
9741,2678,20,209
9742,1849,5,256
9743,9452,10,160
9744,5280,9,61
9745,3037,17,121
9746,3416,12,76
9747,7561,8,161
9748,6902,14,299
9749,8049,11,263
9750,8102,3,129
9751,7368,17,250
9752,1465,1,62
9753,9715,13,235
9754,8403,20,95
9755,5842,20,157
9756,4139,15,193
9757,336,3,120
9758,109,19,220
9759,2049,18,228
9760,2230,7,283
9761,2364,11,142
9762,5862,14,141
9763,6931,1,78
9764,3485,14,119
9765,4539,20,220
9766,9490,16,108
9767,6415,19,166
9768,8307,19,159
9769,3935,1,63
9770,1954,18,52
9771,8105,4,252
9772,717,6,111
9773,2665,2,70
9774,6781,5,156
9775,2907,5,122
9776,4412,8,99
9777,6650,15,295
9778,447,6,126
9779,3235,8,276
9780,8799,11,171
9781,5537,6,140
9782,3495,5,81
9783,984,4,162
9784,2584,12,220
9785,4892,4,280
9786,2448,19,191
9787,7145,16,237
9788,3077,12,79
9789,5812,1,92
9790,103,3,84
9791,8255,2,95
9792,1249,14,254
9793,9249,1,129
9794,239,12,108
9795,9839,13,184
9796,7432,12,96
9797,8237,17,118
9798,2859,4,173
9799,6241,8,147
9800,7778,3,140
9801,9469,13,208
9802,3177,16,168
9803,6600,16,257
9804,3524,7,124
9805,6777,12,280
9806,375,9,172
9807,4616,20,94
9808,9589,16,68
9809,4726,2,53
9810,4056,15,262
9811,4173,7,109
9812,2980,19,124
9813,8347,18,57
9814,9102,14,284
9815,8486,11,188
9816,7587,7,205
9817,2044,7,244
9818,5195,2,253
9819,204,16,256
9820,5456,1,229
9821,3867,2,211
9822,5000,12,182
9823,5704,11,151
9824,91,7,130
9825,1278,15,167
9826,8696,16,217
9827,9583,7,67
9828,1455,9,68
9829,7368,1,275
9830,1673,10,230
9831,9989,3,214
9832,3142,6,277
9833,8400,15,53
9834,2839,11,195
9835,7721,9,195
9836,4687,15,69
9837,4089,1,112
9838,413,7,99
9839,7106,18,175
9840,2612,18,70
9841,1098,8,153
9842,8525,3,132
9843,937,16,271
9844,3835,10,290
9845,3785,19,77
9846,5215,14,273
9847,4818,4,251
9848,600,4,278
9849,8792,20,253
9850,2828,16,186
9851,7223,15,170
9852,2308,19,242
9853,7436,1,82
9854,5069,12,104
9855,1295,13,137
9856,1960,1,198
9857,7483,14,124
9858,2989,18,50
9859,3297,19,160
9860,5389,17,249
9861,4861,12,132
9862,3102,6,223
9863,2322,1,119
9864,3211,5,93
9865,5065,11,136
9866,9337,18,163
9867,3152,14,148
9868,8794,5,154
9869,2604,17,224
9870,8045,15,185
9871,709,19,208
9872,2826,15,56
9873,1241,4,131
9874,8051,2,56
9875,5375,2,235
9876,2392,19,233
9877,1446,6,236
9878,9298,14,107
9879,8759,14,105
9880,6441,20,218
9881,4635,5,245
9882,2128,7,52
9883,2349,7,169
9884,2996,10,283
9885,4663,1,162
9886,2661,19,164
9887,8200,7,126
9888,1034,16,85
9889,3871,13,100
9890,2698,11,107
9891,8904,20,112
9892,4847,17,144
9893,4802,1,121
9894,848,11,202
9895,3980,3,73
9896,8383,5,274
9897,412,18,293
9898,6376,15,124
9899,5085,13,159
9900,6693,1,61
9901,8151,18,268
9902,322,14,71
9903,9523,8,287
9904,3419,11,199
9905,8947,2,52
9906,7957,14,56
9907,8597,11,169
9908,4624,10,220
9909,707,13,288
9910,3330,20,227
9911,2039,16,198
9912,5654,18,148
9913,4493,20,285
9914,430,9,151
9915,4904,19,101
9916,1483,13,265
9917,4798,20,110
9918,2202,20,135
9919,5371,17,174
9920,8974,9,229
9921,359,18,94
9922,7791,19,270
9923,6646,14,275
9924,5826,1,252
9925,5816,2,173
9926,7856,4,277
9927,4538,10,161
9928,6413,19,212
9929,3696,15,190
9930,6266,5,136
9931,5871,5,200
9932,8206,16,206
9933,1220,10,120
9934,9601,14,294
9935,2711,13,189
9936,4014,18,94
9937,6858,12,87
9938,3263,8,131
9939,76,7,96
9940,5266,12,210
9941,9065,6,65
9942,3481,4,145
9943,6320,18,239
9944,4297,7,157
9945,2660,2,96
9946,3051,13,248
9947,6152,7,167
9948,1158,2,188
9949,1562,9,214
9950,5463,8,226
9951,5567,5,223
9952,6206,19,242
9953,1484,5,217
9954,7880,5,192
9955,5791,18,280
9956,7107,6,92
9957,6906,4,93
9958,8103,14,67
9959,4495,11,171
9960,4095,15,278
9961,3783,7,157
9962,2563,19,63
9963,4866,11,208
9964,7006,17,165
9965,6150,13,178
9966,9509,2,256
9967,7887,10,279
9968,1117,13,91
9969,6220,7,167
9970,3014,8,283
9971,7348,8,179
9972,7574,19,282
9973,3360,3,160
9974,4146,8,118
9975,5716,9,118
9976,1273,16,173
9977,854,11,111
9978,1193,10,216
