Train_No,Route_ID,Departure_Date,Arrival_Date,Departure_Time,Arrival_Time
17,230,2023-02-14,2023-01-30,22:44:39,09:06:34
10,480,2023-09-06,2023-05-29,22:19:27,21:58:31
19,176,2023-07-31,2023-01-14,06:27:13,01:34:50
13,856,2023-11-15,2023-08-26,03:25:31,04:12:01
10,922,2023-05-08,2023-11-28,09:44:58,16:18:37
4,147,2023-05-28,2023-08-24,04:52:35,21:57:03
1,247,2023-03-09,2023-11-18,23:12:45,00:30:12
19,898,2023-05-12,2023-09-16,18:26:15,03:49:03
9,850,2023-07-24,2023-12-11,10:52:05,04:40:44
18,965,2023-03-27,2023-12-23,21:01:09,05:16:08
16,322,2023-04-03,2023-11-14,09:57:56,18:44:17
18,248,2023-07-31,2023-11-01,21:37:33,05:28:58
6,919,2023-10-08,2023-09-04,02:50:36,11:16:13
18,978,2023-01-10,2023-03-20,12:51:13,07:53:23
15,826,2023-10-03,2023-03-01,12:40:49,13:33:45
12,637,2023-07-07,2023-12-13,08:01:34,19:50:34
20,224,2023-09-06,2023-05-02,06:59:30,21:34:21
15,725,2023-10-21,2023-10-13,21:47:31,16:30:20
3,89,2023-05-27,2023-05-16,21:51:27,10:36:22
3,476,2023-05-17,2023-08-10,07:48:09,04:56:45
5,482,2023-03-10,2023-07-03,07:33:28,13:48:39
8,194,2023-05-18,2023-05-24,10:14:54,07:43:26
11,937,2023-05-01,2023-05-27,12:40:28,19:30:57
10,411,2023-11-02,2023-11-27,10:30:37,06:19:55
6,703,2023-01-12,2023-07-24,08:13:49,01:26:26
18,63,2023-03-14,2023-01-24,02:27:06,19:35:39
1,572,2023-01-22,2023-04-10,11:31:26,02:36:07
5,98,2023-04-26,2023-04-27,00:21:12,05:20:33
9,872,2023-11-01,2023-11-07,17:34:40,02:41:43
20,185,2023-01-29,2023-05-30,06:23:19,06:08:44
18,125,2023-03-27,2023-02-03,21:35:53,20:12:47
10,65,2023-03-29,2023-03-18,20:10:42,00:21:06
9,176,2023-04-21,2023-01-16,01:33:38,19:00:24
17,527,2023-11-30,2023-07-30,15:57:04,18:08:27
12,865,2023-05-04,2023-06-25,14:09:19,03:52:16
9,189,2023-01-22,2023-05-20,13:43:17,03:50:53
14,915,2023-09-20,2023-11-23,17:55:13,16:55:02
3,104,2023-06-11,2023-11-30,15:53:17,15:42:16
6,323,2023-02-18,2023-12-02,10:06:01,21:11:39
11,975,2023-05-29,2022-12-28,17:10:48,00:19:13
11,201,2023-02-14,2023-08-23,01:27:51,11:41:57
11,776,2023-09-18,2023-07-28,20:35:29,22:53:49
13,559,2023-03-14,2023-08-16,10:12:45,13:36:12
19,682,2023-11-04,2023-11-02,08:41:25,17:02:05
12,167,2023-11-22,2023-10-14,18:13:45,02:19:50
9,720,2023-06-08,2023-01-05,09:11:35,09:39:08
12,608,2023-05-24,2023-02-19,09:48:49,03:11:13
5,994,2023-02-07,2023-04-13,05:29:19,09:27:25
15,318,2023-01-03,2023-06-25,10:57:54,04:51:01
6,68,2023-07-13,2023-05-03,21:35:33,00:56:34
5,488,2023-03-03,2023-04-11,06:40:53,18:24:09
12,914,2023-07-06,2023-12-19,02:07:32,00:13:36
16,728,2023-04-03,2023-08-06,17:24:43,01:29:25
19,607,2023-07-27,2023-06-14,12:35:37,23:44:56
19,17,2023-05-19,2023-02-03,13:19:02,23:04:41
7,279,2023-10-28,2023-08-17,18:32:25,13:34:28
8,704,2023-09-04,2023-11-11,05:49:57,20:42:29
20,733,2023-06-24,2023-02-10,01:10:57,01:29:50
3,571,2023-07-04,2023-12-24,09:55:08,16:42:22
17,43,2023-05-09,2023-02-28,03:22:50,17:31:27
10,883,2023-01-15,2023-09-05,17:59:11,05:21:00
11,941,2023-02-25,2023-08-19,12:09:04,09:36:38
18,205,2023-04-29,2022-12-31,09:24:10,20:53:33
2,168,2023-02-27,2023-11-04,21:36:53,21:42:48
9,991,2023-07-14,2023-01-13,07:51:11,11:07:26
14,91,2023-10-05,2023-08-18,20:56:26,09:13:35
14,515,2023-02-05,2023-01-18,06:46:09,23:45:36
10,107,2023-10-31,2023-09-20,15:24:45,22:54:28
5,698,2023-02-04,2023-04-16,12:02:50,22:29:49
5,311,2023-09-23,2023-05-07,13:03:49,04:16:22
5,101,2023-07-27,2023-07-04,21:52:17,03:27:41
14,337,2023-09-13,2023-09-12,01:45:45,16:46:52
18,794,2023-11-21,2023-05-28,08:51:28,06:01:56
18,353,2023-02-21,2022-12-30,20:05:39,00:37:12
3,275,2023-05-06,2023-12-19,20:37:27,11:40:56
6,375,2023-12-04,2023-06-02,05:33:58,12:28:55
12,455,2023-11-19,2023-12-02,19:26:07,09:25:24
2,545,2023-11-05,2023-02-28,19:44:38,11:38:52
7,175,2023-11-26,2023-11-22,06:49:48,13:30:04
18,165,2023-06-01,2023-11-09,21:00:02,02:35:41
20,883,2023-09-27,2023-12-17,13:34:43,06:44:09
10,146,2023-11-17,2023-06-08,03:50:07,10:06:43
2,241,2023-11-13,2023-08-30,13:09:10,17:31:27
16,140,2023-07-02,2023-01-30,02:20:26,20:24:48
11,857,2023-09-27,2023-08-09,16:53:19,14:24:31
19,583,2023-12-25,2023-11-24,03:01:12,19:52:13
19,154,2023-07-31,2023-07-06,19:06:21,10:50:05
12,340,2023-08-17,2023-10-28,13:47:09,19:38:23
8,94,2023-01-13,2023-06-08,12:42:12,14:42:13
20,842,2023-11-29,2023-12-15,04:17:40,18:18:07
18,795,2023-09-29,2023-02-14,09:21:00,09:56:34
19,856,2023-07-06,2023-05-24,10:57:59,14:03:14
14,238,2023-05-14,2023-01-01,17:26:58,23:14:58
19,569,2023-12-09,2023-06-26,06:24:16,08:47:57
1,865,2023-09-16,2023-06-24,15:48:09,13:11:04
3,96,2023-04-11,2023-07-26,18:06:14,09:54:06
1,410,2023-12-09,2023-08-10,12:48:55,15:30:14
10,53,2023-11-27,2023-03-25,09:18:09,01:40:14
5,263,2023-02-11,2023-10-21,19:10:26,13:00:07
10,651,2023-02-06,2023-05-24,21:01:53,10:22:52
18,888,2023-07-28,2023-07-07,10:20:04,02:55:34
18,797,2023-09-03,2023-04-14,21:15:29,15:39:49
1,651,2023-06-26,2023-08-28,12:40:51,10:52:57
16,335,2023-10-25,2023-01-01,17:56:29,22:30:11
1,796,2023-05-26,2023-12-20,14:12:01,02:53:16
5,381,2023-06-07,2023-06-07,05:34:38,08:01:18
6,229,2023-10-08,2023-03-09,01:48:27,01:28:07
11,44,2023-08-01,2023-10-22,22:31:06,06:03:57
8,312,2023-03-22,2023-04-11,13:34:43,06:18:09
18,989,2023-10-11,2023-10-05,15:58:35,07:32:35
19,961,2023-03-09,2023-01-14,16:11:15,03:48:53
11,402,2023-01-21,2023-08-31,12:33:28,08:43:15
9,426,2023-07-13,2023-10-14,05:53:46,16:03:17
17,131,2023-10-04,2023-06-03,00:04:07,20:19:50
19,600,2023-07-23,2023-02-04,15:16:47,21:56:25
5,958,2023-01-23,2023-03-05,03:22:06,10:55:40
16,315,2023-08-20,2023-09-08,03:29:21,23:24:26
6,92,2023-11-20,2023-03-31,12:27:41,09:34:59
13,662,2023-11-13,2023-07-27,09:00:18,15:04:58
10,731,2023-07-17,2023-05-15,00:28:20,06:19:14
16,808,2023-08-21,2023-09-23,20:20:18,18:39:56
12,430,2023-11-29,2023-01-29,01:35:57,06:31:26
8,436,2023-10-17,2023-06-12,10:37:40,16:46:06
7,547,2023-11-24,2023-05-31,08:24:14,23:45:34
9,169,2023-08-16,2023-08-30,18:34:47,03:47:33
12,510,2023-10-18,2023-08-08,04:00:50,20:47:17
13,292,2023-07-04,2023-07-28,08:11:29,08:22:10
19,372,2023-09-30,2023-06-27,11:05:54,12:07:03
13,148,2023-09-29,2023-07-11,18:25:12,11:50:30
10,293,2023-07-05,2023-07-01,15:16:22,03:28:56
5,828,2023-01-13,2023-04-10,21:58:40,05:04:10
6,101,2023-02-24,2023-06-27,13:07:52,20:53:57
16,490,2023-11-03,2023-02-26,15:56:43,02:38:16
18,799,2023-03-28,2023-08-16,13:31:30,03:10:44
6,65,2023-03-25,2023-10-04,17:57:52,17:07:23
1,630,2023-03-10,2023-02-24,12:59:40,16:54:29
14,890,2023-09-18,2023-03-03,04:47:09,04:56:12
9,165,2023-09-19,2023-10-20,06:40:35,15:33:19
7,259,2023-07-18,2023-09-01,23:24:33,16:36:32
8,437,2023-02-16,2023-03-22,16:39:32,02:07:15
15,520,2023-09-25,2023-08-02,09:06:58,11:46:46
7,212,2023-06-14,2023-04-14,17:58:07,15:09:15
1,815,2023-07-19,2023-11-04,19:54:17,09:18:36
2,152,2023-04-23,2023-06-14,08:21:04,08:59:17
6,534,2023-02-22,2023-04-22,07:24:43,01:52:33
1,65,2023-11-01,2023-04-14,15:23:35,11:15:33
18,168,2023-02-15,2023-06-24,11:36:22,03:50:20
8,273,2023-05-03,2023-08-06,09:46:35,06:27:25
2,679,2022-12-31,2023-06-02,17:56:28,20:38:05
17,101,2023-01-06,2023-03-13,06:48:02,04:46:39
5,315,2023-11-03,2023-12-08,01:13:13,00:52:56
17,418,2023-08-05,2023-07-26,23:59:27,02:24:50
13,96,2023-07-04,2023-10-30,17:10:02,13:54:21
7,140,2023-07-17,2023-02-08,13:48:51,15:47:43
12,146,2023-12-24,2023-11-18,00:17:43,04:50:54
20,460,2023-11-11,2023-05-20,06:04:00,23:51:06
17,974,2023-08-21,2023-07-10,08:29:17,01:54:05
10,552,2023-04-12,2023-09-06,23:43:25,12:46:36
15,194,2023-05-06,2023-01-05,18:46:23,11:51:22
10,595,2023-04-02,2023-08-22,17:41:34,09:23:15
5,120,2023-12-05,2023-11-11,23:49:04,04:37:40
4,858,2023-01-26,2023-08-17,18:53:07,00:26:37
5,685,2023-03-10,2023-11-30,15:00:36,01:15:03
8,821,2023-10-26,2023-10-11,01:55:27,04:52:18
19,208,2023-02-13,2023-08-31,06:34:08,14:47:33
18,153,2023-03-13,2023-04-21,01:11:04,18:34:46
5,268,2023-04-07,2023-04-01,21:16:44,04:58:20
4,185,2023-05-26,2023-11-27,23:15:16,05:44:42
19,752,2023-10-12,2023-09-01,05:21:38,05:18:00
1,986,2023-11-15,2023-06-07,23:00:56,22:00:42
14,436,2023-04-19,2023-11-28,08:39:50,07:54:09
5,640,2023-08-08,2023-12-01,03:08:16,03:35:33
11,486,2023-06-01,2023-10-21,06:05:31,20:40:09
1,437,2023-07-28,2023-08-27,00:52:36,17:57:03
2,455,2023-01-18,2023-10-18,10:10:17,22:36:27
20,71,2023-02-04,2023-12-27,16:51:11,19:53:18
5,272,2023-06-11,2023-07-18,09:24:37,04:55:17
17,354,2023-08-14,2023-11-05,11:41:43,03:07:30
6,245,2023-10-26,2023-01-03,03:11:52,23:36:09
19,888,2023-03-14,2023-09-21,23:11:36,09:08:36
7,508,2023-08-15,2023-01-16,05:16:47,16:22:46
15,26,2023-07-03,2023-10-04,23:50:21,15:36:07
7,368,2023-10-14,2023-11-30,01:51:05,22:48:10
20,632,2023-01-20,2023-10-23,07:07:03,13:01:31
7,260,2023-07-13,2023-11-27,15:23:09,17:32:37
18,364,2023-03-06,2023-05-31,03:24:56,21:51:33
1,36,2023-03-15,2023-07-20,21:23:41,17:23:08
14,511,2023-11-02,2023-05-25,07:27:00,03:27:34
5,701,2023-03-11,2023-10-11,17:28:58,22:43:21
13,660,2023-10-04,2023-02-21,09:45:23,22:54:55
2,772,2023-02-26,2023-12-17,05:17:59,09:44:20
1,983,2023-01-08,2023-09-05,05:26:39,04:03:45
13,949,2023-02-15,2023-02-28,09:55:36,03:39:17
9,417,2023-11-28,2023-06-01,12:49:00,07:02:33
15,491,2023-02-05,2023-10-17,23:50:37,09:29:44
14,996,2023-08-12,2023-07-21,09:17:23,05:39:41
6,536,2023-06-30,2022-12-30,02:21:01,05:06:48
10,194,2023-05-06,2023-05-23,12:33:32,12:12:07
12,29,2023-03-03,2023-06-14,02:35:00,22:13:50
12,833,2023-03-16,2023-09-24,21:42:21,09:38:22
9,254,2023-04-28,2023-04-23,12:50:00,09:09:22
16,461,2023-09-21,2023-07-04,04:50:35,21:08:14
2,225,2023-11-18,2023-11-23,06:32:01,09:32:52
16,708,2023-12-19,2023-09-05,01:45:32,09:41:36
17,755,2023-04-20,2023-05-26,02:39:36,14:04:55
19,176,2022-12-28,2023-03-25,01:47:16,23:19:46
9,462,2023-09-19,2023-09-10,19:15:28,20:45:11
7,606,2023-06-02,2023-05-01,07:56:29,21:34:02
17,50,2023-12-05,2023-05-03,02:33:21,18:20:29
16,613,2023-07-19,2023-09-06,10:33:24,19:47:07
20,911,2023-07-27,2023-05-14,21:04:26,19:58:24
18,904,2023-09-09,2023-06-24,09:04:26,13:25:39
20,962,2023-11-03,2023-03-13,06:06:56,09:31:33
10,299,2023-03-06,2023-02-02,19:33:13,22:33:18
2,626,2023-11-08,2023-04-07,17:14:22,14:52:42
4,521,2023-02-09,2023-01-29,22:52:39,16:56:50
3,841,2023-04-19,2023-07-22,05:58:44,05:57:57
6,529,2023-07-21,2023-04-01,08:49:05,02:46:00
6,686,2023-02-07,2023-01-04,00:55:20,23:07:20
1,38,2023-09-08,2023-11-15,02:14:14,22:25:32
18,540,2023-05-28,2023-01-06,09:16:18,12:58:19
2,261,2023-11-01,2023-10-10,21:48:16,03:50:17
18,329,2023-03-09,2023-05-07,03:56:00,06:24:26
1,56,2023-02-27,2023-11-16,11:49:21,10:33:48
16,718,2023-04-15,2023-04-10,17:18:36,10:57:47
11,319,2023-12-12,2023-06-09,15:35:44,20:24:37
6,340,2023-09-01,2023-08-28,10:41:31,14:42:46
16,709,2023-02-11,2023-11-06,23:32:57,23:18:12
11,974,2023-03-01,2023-11-11,01:00:33,12:31:01
7,885,2023-05-21,2023-12-03,01:45:07,22:27:44
14,629,2023-04-09,2023-02-22,16:01:58,08:14:03
2,287,2023-03-06,2023-10-12,20:24:46,16:04:39
14,620,2023-05-12,2023-10-21,10:42:09,03:43:17
15,74,2023-09-24,2023-04-15,20:33:36,23:51:38
4,418,2023-05-29,2023-08-14,09:02:29,09:37:04
6,442,2023-03-10,2023-04-11,17:17:15,10:45:37
9,209,2023-09-05,2023-06-02,16:00:06,12:13:04
18,892,2023-07-13,2023-05-07,11:49:47,22:34:07
6,373,2023-01-09,2023-05-08,00:19:17,09:31:42
1,916,2023-09-13,2023-06-20,17:56:00,17:49:38
19,921,2023-06-18,2023-09-05,22:26:41,18:27:51
2,555,2023-05-09,2023-03-29,16:58:17,17:49:48
3,85,2023-03-05,2023-05-15,14:10:34,13:43:05
20,323,2023-02-10,2023-01-11,09:09:04,20:57:11
6,946,2023-06-21,2023-11-04,09:38:03,06:49:14
3,81,2023-04-04,2023-05-29,02:12:19,10:46:37
11,578,2023-12-09,2023-08-31,13:53:46,12:49:40
8,53,2023-06-27,2023-09-21,07:36:38,17:34:57
6,739,2023-03-27,2023-01-04,14:25:07,17:00:10
17,978,2023-11-20,2023-07-24,11:58:48,20:46:19
19,164,2023-10-22,2023-02-28,19:43:50,04:47:03
10,554,2023-11-03,2023-05-03,19:54:05,23:02:41
14,137,2023-12-19,2023-07-16,10:10:44,07:41:30
10,535,2023-07-14,2023-12-21,00:34:18,09:03:48
3,373,2023-06-27,2023-03-14,19:10:11,09:55:18
8,118,2023-11-25,2023-07-15,05:45:27,22:59:18
5,291,2023-04-02,2023-08-24,11:39:10,08:10:57
1,329,2023-03-01,2023-05-11,14:27:27,20:49:11
17,691,2023-12-22,2023-06-20,03:55:44,09:14:10
19,519,2023-08-05,2023-01-13,08:01:25,02:55:34
5,947,2023-10-15,2023-06-03,06:04:59,10:07:18
8,228,2023-05-07,2023-02-05,16:32:07,22:17:03
7,12,2023-10-20,2023-05-31,02:59:35,10:38:27
17,698,2023-04-14,2023-02-26,03:59:06,13:28:34
16,127,2023-04-16,2023-01-09,15:07:28,05:26:44
10,509,2023-07-08,2023-01-30,21:21:53,11:53:12
1,296,2023-02-01,2023-08-27,09:15:29,09:37:23
3,88,2023-07-09,2023-03-23,02:31:51,14:32:39
19,811,2023-12-06,2023-09-08,14:27:27,08:16:33
18,367,2023-07-16,2023-01-26,19:01:46,01:32:34
13,525,2023-11-01,2023-07-05,23:49:45,07:43:49
16,163,2023-05-23,2023-02-16,03:56:03,23:11:24
7,223,2023-06-21,2023-06-07,02:52:44,19:30:35
14,894,2023-04-28,2023-11-11,04:33:35,12:00:32
17,973,2023-03-29,2023-02-13,01:46:39,10:53:06
16,703,2023-08-16,2023-12-15,19:58:42,03:50:10
10,215,2023-08-01,2023-01-12,23:53:45,17:05:55
9,752,2023-07-13,2023-08-10,09:28:49,10:01:42
15,848,2023-08-25,2023-12-03,00:23:22,09:07:54
2,937,2023-02-12,2023-05-03,14:10:31,11:08:01
12,926,2023-12-19,2023-03-01,12:19:07,07:36:55
16,314,2023-10-25,2023-10-17,22:23:07,15:04:46
10,473,2023-11-06,2023-05-02,14:19:44,10:06:40
13,508,2023-05-12,2023-08-26,09:16:14,18:59:55
4,914,2023-07-16,2023-07-15,19:55:51,14:48:39
9,265,2023-08-09,2023-12-26,17:27:20,23:45:09
12,105,2023-08-23,2023-04-01,13:03:39,13:34:54
15,516,2023-09-09,2023-10-10,09:04:07,15:40:38
3,302,2023-09-28,2023-09-26,18:30:49,15:25:41
6,251,2023-01-04,2023-02-24,02:28:51,15:05:38
2,436,2023-04-13,2023-06-24,08:47:23,06:06:26
11,634,2023-12-11,2023-04-01,02:03:05,00:23:59
10,164,2023-05-15,2023-10-09,09:22:42,15:45:00
11,623,2023-03-03,2023-05-26,23:22:48,23:35:14
10,734,2023-09-11,2023-09-29,03:32:36,00:39:41
17,923,2023-06-02,2023-04-22,19:35:14,16:00:10
3,926,2023-11-07,2023-05-25,07:10:04,21:41:21
1,722,2023-05-10,2023-02-27,00:04:21,12:25:02
7,382,2023-06-28,2023-01-06,07:47:44,23:41:49
12,804,2023-08-04,2023-06-02,20:32:40,00:11:34
17,280,2023-08-19,2023-12-12,10:21:01,03:52:01
19,768,2023-03-27,2023-05-10,14:35:41,13:02:25
16,210,2023-02-05,2023-11-17,02:30:42,03:10:00
6,878,2023-07-08,2023-12-26,08:21:28,05:14:53
6,362,2023-04-30,2023-10-26,08:55:35,04:24:49
9,785,2023-08-31,2023-06-13,13:47:24,18:27:15
16,434,2023-02-26,2023-06-16,01:46:36,11:18:47
8,26,2023-08-01,2023-12-28,12:25:51,16:57:38
9,432,2023-03-04,2023-03-24,00:41:31,00:08:10
13,310,2023-06-28,2023-04-28,16:36:59,16:15:16
4,201,2023-06-24,2023-07-15,20:22:44,01:46:20
11,893,2023-06-26,2023-01-24,10:15:52,04:57:37
20,165,2023-11-14,2023-02-13,16:17:47,20:50:04
7,985,2023-03-07,2023-01-19,13:25:00,13:00:33
3,358,2023-06-07,2023-12-13,08:12:00,23:16:16
11,932,2023-10-01,2023-06-01,12:15:29,21:24:27
4,221,2023-09-20,2023-04-13,02:56:43,23:47:02
13,606,2023-12-04,2023-03-07,21:33:51,04:50:45
6,615,2023-12-24,2023-10-27,10:36:35,19:57:21
8,670,2023-02-13,2023-09-12,06:50:32,15:24:03
8,632,2023-08-03,2023-11-29,16:22:11,12:49:40
18,427,2023-06-03,2023-09-18,15:11:15,11:36:35
13,77,2023-05-10,2023-10-23,03:27:16,04:41:45
11,415,2023-07-14,2023-03-07,20:16:26,17:24:13
7,36,2023-10-30,2023-06-30,04:09:25,23:16:05
11,819,2023-12-26,2023-08-16,14:25:58,08:27:18
12,518,2023-03-29,2023-03-10,10:18:00,08:33:16
1,890,2023-11-13,2023-08-07,12:52:27,01:37:09
7,719,2023-03-03,2023-02-17,10:50:16,08:50:06
17,389,2023-04-27,2023-01-28,19:07:39,23:24:09
15,801,2023-11-01,2023-09-30,22:33:56,12:19:44
14,703,2023-06-08,2022-12-30,02:57:07,19:39:36
1,650,2023-09-28,2023-06-29,05:20:41,07:15:16
1,577,2023-05-24,2023-09-05,23:16:49,06:33:18
18,269,2023-10-30,2023-07-31,10:39:51,06:18:33
13,77,2023-10-05,2023-07-04,00:48:04,12:20:16
3,216,2023-04-17,2023-11-14,06:07:26,23:49:29
11,639,2023-12-18,2023-02-19,04:20:07,09:21:20
14,52,2023-09-25,2023-01-15,02:14:56,19:24:30
4,448,2023-06-11,2023-11-11,04:32:52,20:38:15
13,320,2023-05-02,2023-09-08,09:59:20,02:29:10
8,127,2023-02-18,2023-09-13,02:37:08,16:30:48
9,980,2023-11-22,2023-10-07,13:53:53,17:57:29
18,470,2023-07-14,2023-02-17,18:14:35,16:17:54
17,233,2023-09-14,2023-03-16,17:59:14,10:59:47
6,881,2023-08-14,2023-12-15,22:10:25,00:36:49
16,676,2023-10-19,2023-01-05,18:06:27,07:29:58
1,505,2023-01-11,2023-06-07,16:44:24,13:54:24
17,900,2023-02-17,2023-06-11,01:26:48,03:20:42
18,829,2023-01-20,2023-01-18,16:08:04,18:18:42
4,908,2023-05-16,2023-11-24,13:20:20,19:50:29
7,72,2023-03-01,2023-02-26,08:34:07,11:39:54
11,120,2023-10-29,2023-08-26,15:20:32,18:39:12
16,89,2023-07-01,2023-05-16,09:05:26,07:42:03
11,293,2023-05-02,2023-07-07,17:57:43,21:55:07
8,810,2023-09-27,2023-11-08,06:38:20,08:30:55
15,773,2023-09-24,2023-10-21,08:29:54,02:36:08
1,176,2023-12-16,2023-10-25,17:45:50,05:52:47
12,738,2023-11-23,2023-01-05,15:10:35,05:05:16
10,453,2023-07-28,2023-12-04,11:04:11,18:23:44
10,549,2023-04-10,2023-09-16,01:08:10,09:20:29
6,717,2023-11-12,2023-02-12,22:12:15,00:45:06
12,197,2023-05-03,2023-04-07,11:39:44,12:15:19
17,240,2023-07-22,2023-07-10,00:36:46,11:55:43
4,822,2023-05-20,2023-06-25,22:21:28,07:18:46
9,552,2023-04-19,2023-03-16,01:43:20,22:43:41
8,414,2023-09-16,2023-03-24,10:08:51,06:35:44
17,30,2023-05-21,2023-06-21,21:01:15,14:51:02
9,252,2023-03-25,2023-06-15,16:52:15,11:44:56
20,436,2023-08-24,2023-02-13,05:43:28,08:25:39
16,612,2023-01-19,2023-08-17,17:58:38,00:19:38
12,317,2023-08-20,2023-06-14,04:16:08,03:11:29
9,979,2023-07-20,2023-01-18,08:18:39,09:09:06
5,831,2023-09-06,2023-04-20,12:51:58,18:34:44
19,918,2023-01-10,2023-11-20,18:23:42,05:49:19
4,243,2023-03-02,2023-01-29,06:19:00,09:59:07
15,763,2023-03-09,2023-12-20,12:45:40,12:42:34
6,30,2023-01-03,2023-11-15,11:49:16,00:51:42
14,303,2023-03-01,2023-02-14,06:11:55,07:49:43
1,975,2023-10-07,2023-10-08,14:37:46,14:04:27
1,241,2023-04-20,2023-03-14,07:12:42,23:33:41
3,956,2023-06-30,2023-01-09,04:42:53,22:58:12
12,713,2023-09-21,2023-02-11,15:25:09,22:44:12
12,915,2023-08-18,2023-02-23,13:13:10,09:43:27
2,656,2023-06-28,2023-07-21,21:22:02,02:33:01
16,771,2023-07-15,2023-07-10,05:10:02,11:25:48
4,776,2023-06-17,2023-12-11,06:31:48,10:37:23
12,579,2023-12-16,2023-01-12,08:04:10,07:01:49
9,433,2023-02-14,2022-12-31,16:09:58,01:04:04
18,181,2023-08-30,2023-06-04,23:37:03,07:08:25
7,967,2023-05-06,2023-10-09,16:21:43,22:45:46
17,138,2023-02-09,2023-11-22,04:32:05,09:42:34
3,162,2023-05-15,2023-09-04,03:09:47,02:24:10
6,946,2023-03-22,2023-05-27,23:30:51,09:04:41
20,393,2023-10-23,2023-09-21,14:43:23,07:24:08
20,526,2023-08-18,2023-01-13,07:25:04,05:59:39
19,19,2023-05-18,2023-10-23,18:37:28,09:55:21
15,364,2023-07-26,2023-01-03,06:05:17,08:54:02
14,762,2023-09-25,2023-09-19,05:49:25,14:21:44
5,622,2023-04-20,2023-01-29,08:22:00,09:41:04
2,431,2023-10-29,2023-03-14,15:51:40,04:57:48
16,860,2023-08-23,2023-04-27,16:09:22,19:45:04
9,912,2023-01-02,2023-07-05,14:55:38,09:19:22
19,557,2023-02-12,2023-08-17,04:29:58,06:15:47
11,58,2023-02-15,2023-02-13,00:48:20,04:11:56
1,200,2023-12-12,2023-04-28,21:23:12,17:06:21
16,271,2023-01-11,2023-11-02,19:31:27,10:33:06
17,202,2023-08-05,2023-11-24,06:23:02,01:17:48
12,576,2023-03-14,2023-11-30,02:42:52,23:38:38
15,395,2023-11-17,2023-03-08,04:26:46,23:20:47
6,368,2023-02-04,2023-01-29,10:02:34,03:39:37
12,48,2023-10-29,2023-11-10,03:28:17,14:54:23
12,917,2023-04-13,2023-09-25,03:20:38,12:35:12
10,918,2023-12-09,2023-11-06,23:33:14,18:46:08
20,182,2023-03-25,2023-05-23,18:34:40,03:59:20
1,478,2023-02-06,2023-01-02,03:24:56,18:05:00
11,962,2023-12-08,2023-10-19,20:05:02,17:45:04
13,348,2023-03-19,2023-03-10,02:49:48,23:00:01
10,50,2023-01-06,2023-08-07,17:32:17,18:13:57
18,971,2023-11-27,2023-12-26,22:43:36,10:41:09
2,513,2023-07-15,2023-03-18,15:49:11,09:03:20
20,28,2023-08-13,2023-06-15,16:59:44,12:17:02
12,404,2023-11-10,2023-04-12,20:46:57,14:03:21
16,568,2023-03-25,2023-10-09,07:58:21,14:20:19
8,459,2023-04-27,2023-12-15,16:04:29,12:33:07
17,968,2023-01-03,2023-03-30,17:14:14,22:56:34
20,372,2023-09-01,2023-04-25,13:02:50,20:09:37
7,356,2023-07-13,2023-04-21,03:22:36,16:29:14
2,215,2023-06-20,2023-05-12,18:32:57,14:30:36
19,68,2023-10-19,2023-07-26,18:00:38,03:09:33
2,20,2023-12-05,2023-12-09,09:03:25,06:57:20
5,85,2023-05-18,2023-06-19,14:05:05,00:57:03
8,956,2023-02-18,2023-02-19,04:10:50,13:09:11
18,582,2023-10-06,2023-03-16,17:24:15,16:42:34
11,752,2023-11-09,2023-11-30,09:44:52,21:36:25
7,690,2023-05-07,2023-09-17,03:58:54,13:45:15
20,780,2023-06-22,2023-11-03,05:10:08,03:53:19
19,508,2023-07-19,2023-09-12,02:48:33,17:09:51
13,60,2023-11-30,2023-07-09,22:01:49,13:17:46
19,173,2023-04-23,2023-11-23,03:20:26,21:47:42
18,372,2023-03-14,2023-01-07,02:28:54,05:56:16
9,141,2023-05-03,2023-12-26,12:54:47,21:09:32
14,481,2023-12-16,2023-05-25,02:39:44,01:08:03
3,894,2023-09-28,2023-08-29,21:34:32,22:02:04
3,90,2023-07-31,2023-08-24,23:07:35,23:08:32
3,308,2023-06-01,2023-05-29,05:30:32,11:41:57
14,206,2023-03-11,2022-12-30,10:05:11,10:27:39
4,687,2023-08-11,2023-12-26,03:56:52,18:53:20
13,357,2023-12-11,2023-12-14,14:00:34,03:06:19
13,722,2023-01-20,2023-03-05,22:51:44,08:13:20
2,601,2023-06-04,2023-04-13,18:10:10,21:17:38
2,1,2023-10-22,2023-10-22,14:27:24,20:34:17
6,958,2023-06-07,2023-11-05,01:17:55,17:05:54
6,903,2023-09-09,2023-04-05,01:05:18,10:02:09
17,803,2023-12-04,2023-03-04,10:04:49,09:24:26
13,467,2023-05-21,2023-03-06,18:05:32,21:08:59
6,630,2023-11-13,2023-02-16,18:50:49,17:33:56
19,472,2023-11-26,2023-10-09,03:05:48,12:47:13
2,183,2023-11-27,2023-04-01,17:07:44,20:37:03
12,603,2023-01-14,2023-10-12,09:21:48,00:35:55
15,113,2023-07-06,2023-09-10,14:16:20,09:14:20
16,997,2023-01-19,2023-10-23,22:10:15,16:42:15
2,691,2023-09-05,2023-04-13,18:52:59,01:57:56
5,918,2023-11-21,2022-12-28,10:38:51,22:02:56
19,613,2023-04-25,2023-08-29,10:45:17,19:08:17
